timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537671332.624410,0.152894,0.272932,-3.046575,-0.636718,-0.200713,0.385211,0.146662,-0.269556,-0.951751,-0.041285,-0.047704,0.072890,-19.125847,-8.642130,-32.628265,,,,,,,
1537671332.634389,0.149338,0.266719,-3.041530,-0.722253,-0.224793,0.397576,0.143522,-0.263568,-0.953904,-0.026518,-0.036206,0.031922,-19.482342,-7.733740,-32.813110,,,,,,,
1537671332.644369,0.145807,0.260028,-3.035996,-0.762118,-0.210602,0.444309,0.140407,-0.257108,-0.956128,-0.004420,-0.027118,0.031385,-19.482342,-7.733740,-32.813110,,,,,,,
1537671332.654317,0.142185,0.253346,-3.029971,-0.758402,-0.213696,0.503043,0.137183,-0.250644,-0.958310,0.010400,-0.010617,0.037290,-19.703159,-6.978285,-33.013336,,,,,,,
1537671332.664297,0.138265,0.247064,-3.023315,-0.708909,-0.233030,0.567383,0.133640,-0.244558,-0.960381,0.017575,0.014135,0.033120,-19.703159,-6.978285,-33.013336,,,,,,,
1537671332.674276,0.133655,0.241605,-3.016185,-0.621205,-0.318759,0.634133,0.129387,-0.239261,-0.962296,0.029838,0.032001,0.033402,-19.981915,-6.280874,-33.276276,,,,,,,
1537671332.684255,0.127294,0.237204,-3.008564,-0.517668,-0.511370,0.689331,0.123396,-0.234986,-0.964134,0.053011,0.031815,0.028084,-19.981915,-6.280874,-33.276276,,,,,,,
1537671332.694234,0.118565,0.233792,-3.000935,-0.430921,-0.776606,0.691143,0.115069,-0.231668,-0.965965,0.085462,0.019510,0.020927,-20.158245,-5.495613,-33.827087,,,,,,,
1537671332.704214,0.107935,0.230844,-2.994059,-0.368708,-0.937265,0.606256,0.104868,-0.228799,-0.967809,0.108679,0.043008,-0.054256,-20.158245,-5.495613,-33.827087,,,,,,,
1537671332.714193,0.096094,0.227988,-2.988240,-0.354434,-1.098761,0.514697,0.093464,-0.226018,-0.969629,0.073681,0.021276,-0.043524,-20.158245,-5.495613,-33.827087,,,,,,,
1537671332.724172,0.082619,0.224781,-2.983132,-0.378984,-1.281322,0.462440,0.080449,-0.222893,-0.971518,0.060496,0.012657,-0.038614,-20.662985,-4.957499,-33.690948,,,,,,,
1537671332.734151,0.068196,0.221243,-2.978100,-0.397387,-1.349538,0.470948,0.066483,-0.219442,-0.973358,0.044784,0.030020,-0.045838,-20.662985,-4.957499,-33.690948,,,,,,,
1537671332.744131,0.053771,0.217651,-2.972740,-0.390300,-1.325980,0.518999,0.052477,-0.215937,-0.974996,-0.006579,0.028421,-0.019709,-21.064150,-4.186028,-33.711578,,,,,,,
1537671332.754079,0.040490,0.214084,-2.967027,-0.389075,-1.160426,0.550861,0.039555,-0.212452,-0.976371,-0.025593,0.024433,0.007056,-21.064150,-4.186028,-33.711578,,,,,,,
1537671332.764059,0.028364,0.210587,-2.961181,-0.350609,-1.090127,0.563816,0.027734,-0.209034,-0.977515,-0.021355,0.032184,0.018424,-21.923855,-3.564541,-33.385864,,,,,,,
1537671332.774038,0.016532,0.208142,-2.955725,-0.220948,-1.058891,0.512191,0.016175,-0.206642,-0.978283,-0.025971,0.037971,0.037594,-21.923855,-3.564541,-33.385864,,,,,,,
1537671332.784017,0.005521,0.207530,-2.951263,-0.004297,-0.992996,0.411897,0.005402,-0.206044,-0.978528,0.009491,0.052083,0.083722,-22.407110,-3.009161,-32.979584,,,,,,,
1537671332.793996,-0.004430,0.209847,-2.948228,0.316381,-0.919223,0.253464,-0.004333,-0.208310,-0.978053,0.045165,0.057432,0.149684,-22.407110,-3.009161,-32.979584,,,,,,,
1537671332.803976,-0.013638,0.215629,-2.947513,0.667752,-0.903499,-0.011485,-0.013321,-0.213962,-0.976751,0.063782,0.080371,0.177954,-22.958944,-3.286880,-32.635223,,,,,,,
1537671332.813955,-0.021849,0.224631,-2.950299,0.971013,-0.889890,-0.381308,-0.021298,-0.222746,-0.974644,0.103650,0.128172,0.157993,-22.958944,-3.286880,-32.635223,,,,,,,
1537671332.823934,-0.031305,0.236078,-2.956519,1.177106,-1.171436,-0.715071,-0.030432,-0.233891,-0.971786,0.110739,0.183247,0.105499,-23.608286,-3.738701,-32.205200,,,,,,,
1537671332.833913,-0.043564,0.249250,-2.965592,1.320657,-1.545445,-1.004251,-0.042204,-0.246677,-0.968178,0.078398,0.206119,0.045723,-23.608286,-3.738701,-32.205200,,,,,,,
1537671332.843893,-0.059365,0.263908,-2.977318,1.437045,-2.028171,-1.272123,-0.057276,-0.260855,-0.963677,0.062800,0.195944,0.040460,-24.517885,-4.979319,-31.284332,,,,,,,
1537671332.853841,-0.079819,0.279829,-2.991012,1.526138,-2.556544,-1.486725,-0.076633,-0.276191,-0.958043,0.071842,0.166114,-0.016674,-24.517885,-4.979319,-31.284332,,,,,,,
1537671332.863821,-0.105235,0.297198,-3.006550,1.622513,-3.142605,-1.696962,-0.100436,-0.292842,-0.950871,0.080645,0.142085,-0.053569,-26.060385,-7.050234,-29.771484,,,,,,,
1537671332.873800,-0.135740,0.316527,-3.023701,1.759495,-3.718209,-1.912320,-0.128601,-0.311268,-0.941581,0.092911,0.145863,-0.035943,-26.060385,-7.050234,-29.771484,,,,,,,
1537671332.883779,-0.172669,0.337318,-3.041670,1.800987,-4.505534,-2.019101,-0.162130,-0.330957,-0.929613,0.057546,0.161112,-0.064008,-28.136467,-9.020805,-27.695923,,,,,,,
1537671332.893758,-0.217869,0.358923,-3.058833,1.819901,-5.277490,-1.985124,-0.202375,-0.351266,-0.914142,-0.041735,0.175332,-0.137951,-28.136467,-9.020805,-27.695923,,,,,,,
1537671332.903738,-0.268391,0.381531,-3.073315,1.895082,-5.661858,-1.804994,-0.246113,-0.372342,-0.894869,-0.060436,0.150555,-0.111845,-30.752754,-11.130962,-24.227448,,,,,,,
1537671332.913717,-0.322167,0.405317,-3.084261,2.025195,-5.848987,-1.623691,-0.290969,-0.394310,-0.871698,-0.034989,0.125969,-0.039237,-30.752754,-11.130962,-24.227448,,,,,,,
1537671332.923696,-0.377978,0.428689,-3.092151,1.849961,-5.937239,-1.391856,-0.335648,-0.415679,-0.845311,0.023835,0.119628,0.036611,-33.305294,-13.008677,-19.970459,,,,,,,
1537671332.933675,-0.432944,0.447484,-3.096946,1.460592,-5.592819,-1.065566,-0.378236,-0.432698,-0.818358,0.045152,0.056233,-0.146593,-33.305294,-13.008677,-19.970459,,,,,,,
1537671332.943655,-0.480160,0.460684,-3.100528,0.886982,-4.584558,-0.810343,-0.413765,-0.444561,-0.794458,0.132561,-0.093677,-0.108115,-35.025135,-14.669058,-15.441895,,,,,,,
1537671332.953603,-0.512315,0.466385,-3.105509,0.068863,-3.066930,-0.615688,-0.437843,-0.449660,-0.778524,0.170662,-0.214265,-0.021129,-35.025135,-14.669058,-15.441895,,,,,,,
1537671332.963583,-0.529540,0.462719,-3.112928,-0.884343,-1.747969,-0.293479,-0.452018,-0.446382,-0.772284,0.085181,-0.315367,-0.027536,-35.898109,-15.374310,-12.844543,,,,,,,
1537671332.973562,-0.536183,0.449851,-3.120722,-1.633952,-0.793840,0.171123,-0.460034,-0.434831,-0.774138,-0.025409,-0.375105,-0.056489,-35.898109,-15.374310,-12.844543,,,,,,,
1537671332.983541,-0.536147,0.430376,-3.127496,-2.087121,-0.137172,0.567196,-0.464245,-0.417212,-0.781288,-0.063420,-0.345376,-0.017403,-36.098747,-14.651524,-11.708374,,,,,,,
