timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537671404.620698,-0.037229,-0.014947,-2.584083,0.477222,-0.996210,1.061439,-0.037217,0.014946,-0.999195,-0.010223,-0.096047,-0.087795,-36.055855,11.963363,-38.032867,,,,,,,
1537671404.630677,-0.046712,-0.009581,-2.571624,0.633138,-0.938864,1.293873,-0.046692,0.009581,-0.998863,-0.006774,-0.118453,-0.027305,-34.648819,11.226542,-37.093445,,,,,,,
1537671404.640657,-0.055962,-0.002819,-2.556405,0.790845,-0.961574,1.539209,-0.055932,0.002819,-0.998431,-0.016074,-0.182506,0.059252,-34.648819,11.226542,-37.093445,,,,,,,
1537671404.650636,-0.067556,0.004873,-2.539436,0.893322,-1.237257,1.683089,-0.067504,-0.004873,-0.997707,0.039611,-0.144526,0.052410,-32.627121,10.819860,-36.309052,,,,,,,
1537671404.660615,-0.083328,0.012827,-2.521427,0.957598,-1.716849,1.743705,-0.083225,-0.012827,-0.996448,0.120105,0.017359,-0.002789,-32.627121,10.819860,-36.309052,,,,,,,
1537671404.670594,-0.105807,0.022347,-2.503789,1.173416,-2.381261,1.630278,-0.105583,-0.022345,-0.994159,0.155861,0.094443,-0.001538,-31.360233,10.087692,-35.455811,,,,,,,
1537671404.680543,-0.133029,0.034551,-2.487857,1.496995,-2.748670,1.373037,-0.132558,-0.034544,-0.990573,0.162648,0.067518,0.034152,-31.360233,10.087692,-35.455811,,,,,,,
1537671404.690522,-0.159999,0.050216,-2.473839,1.859699,-2.590002,1.079182,-0.159116,-0.050195,-0.985983,0.192838,0.029962,0.106985,-31.096123,9.107263,-34.430115,,,,,,,
1537671404.700502,-0.184719,0.070461,-2.462041,2.299989,-2.338976,0.730150,-0.183215,-0.070403,-0.980549,0.205020,0.000106,0.194233,-31.096123,9.107263,-34.430115,,,,,,,
1537671404.710481,-0.206082,0.092527,-2.451769,2.341182,-1.953103,0.543181,-0.203751,-0.092395,-0.974653,0.146713,0.006259,0.213789,-31.249870,7.555959,-33.632568,,,,,,,
1537671404.720460,-0.224849,0.113767,-2.442725,2.268601,-1.761982,0.370734,-0.221518,-0.113522,-0.968526,0.040442,0.030270,0.107167,-31.249870,7.555959,-33.632568,,,,,,,
1537671404.730439,-0.239536,0.134236,-2.436330,2.045592,-1.224428,0.070079,-0.235118,-0.133833,-0.962708,0.052424,0.046721,0.131791,-30.962318,5.552908,-33.064545,,,,,,,
1537671404.740419,-0.244679,0.146415,-2.435349,0.973756,-0.370810,-0.299605,-0.239653,-0.145892,-0.959834,0.051420,0.141986,-0.082097,-30.962318,5.552908,-33.064545,,,,,,,
1537671404.750398,-0.244172,0.149077,-2.441333,-0.207264,0.087103,-0.749541,-0.239071,-0.148525,-0.959575,-0.019473,0.106518,-0.198888,-30.272083,4.984294,-32.647369,,,,,,,
1537671404.760377,-0.237329,0.141272,-2.453747,-1.298435,0.641965,-1.079528,-0.232765,-0.140803,-0.962286,0.000816,0.159785,-0.172052,-30.272083,4.984294,-32.647369,,,,,,,
1537671404.770356,-0.227016,0.127114,-2.469601,-1.840623,0.831317,-1.234272,-0.223255,-0.126772,-0.966481,-0.025448,0.178560,-0.113185,-29.841124,4.976809,-32.804932,,,,,,,
1537671404.780305,-0.219733,0.112395,-2.485653,-1.722486,0.390852,-1.219295,-0.216593,-0.112158,-0.969797,-0.102315,0.097830,0.000269,-29.841124,4.976809,-32.804932,,,,,,,
1537671404.790284,-0.219928,0.102700,-2.498796,-1.038341,-0.341486,-1.000242,-0.217010,-0.102519,-0.970771,-0.159989,-0.008732,0.123526,-29.867847,5.312888,-32.753143,,,,,,,
1537671404.800263,-0.225868,0.099207,-2.506964,-0.376198,-0.753040,-0.612982,-0.222851,-0.099044,-0.969808,-0.192143,-0.109910,0.193792,-29.867847,5.312888,-32.753143,,,,,,,
1537671404.810243,-0.233513,0.098220,-2.510388,-0.149524,-0.790725,-0.214609,-0.230281,-0.098062,-0.968170,-0.167836,-0.156775,0.160736,-30.191851,5.492723,-32.418030,,,,,,,
1537671404.820222,-0.240194,0.095548,-2.510553,-0.320836,-0.619301,0.132267,-0.236806,-0.095403,-0.966861,-0.126613,-0.150538,0.086917,-30.191851,5.492723,-32.418030,,,,,,,
1537671404.830201,-0.244359,0.089689,-2.508280,-0.566232,-0.309811,0.455113,-0.240962,-0.089569,-0.966392,-0.089116,-0.105255,0.050316,-30.363497,5.981942,-32.157104,,,,,,,
1537671404.840180,-0.245045,0.082053,-2.503406,-0.626308,0.072246,0.719125,-0.241784,-0.081961,-0.966862,-0.065773,-0.057871,0.079121,-30.363497,5.981942,-32.157104,,,,,,,
1537671404.850160,-0.241620,0.074810,-2.496578,-0.493315,0.506464,0.888072,-0.238606,-0.074740,-0.968236,-0.079097,-0.024869,0.133397,-29.849247,6.703942,-32.543640,,,,,,,
1537671404.860139,-0.234058,0.069403,-2.488103,-0.267786,0.921847,0.966813,-0.231368,-0.069347,-0.970391,-0.107926,-0.005314,0.162835,-29.849247,6.703942,-32.543640,,,,,,,
1537671404.870118,-0.222500,0.066034,-2.478855,-0.074980,1.320225,1.002693,-0.220188,-0.065986,-0.973223,-0.133816,0.005241,0.160051,-28.751045,7.168577,-33.062103,,,,,,,
1537671404.880067,-0.207184,0.063442,-2.468653,-0.037326,1.687474,1.077251,-0.205291,-0.063400,-0.976645,-0.178696,-0.002274,0.133978,-28.751045,7.168577,-33.062103,,,,,,,
1537671404.890046,-0.188646,0.059817,-2.457166,-0.156541,2.031236,1.264120,-0.187193,-0.059781,-0.980502,-0.188005,-0.028888,0.121249,-27.100281,8.003438,-33.825348,,,,,,,
1537671404.900025,-0.166066,0.055042,-2.443699,-0.259659,2.441128,1.461681,-0.165053,-0.055014,-0.984749,-0.147935,-0.048731,0.152382,-27.100281,8.003438,-33.825348,,,,,,,
1537671404.910005,-0.141808,0.049111,-2.428494,-0.381895,2.487041,1.656307,-0.141162,-0.049091,-0.988768,-0.169262,-0.026409,0.111968,-25.190533,8.707456,-34.732147,,,,,,,
1537671404.919984,-0.119850,0.042878,-2.411427,-0.390562,2.191687,1.813476,-0.119453,-0.042865,-0.991914,-0.190559,0.022891,0.013139,-25.190533,8.707456,-34.732147,,,,,,,
