timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537388376.898497,0.090431,0.365738,-2.737339,0.034321,-0.119837,-0.175375,0.084335,-0.357639,-0.930044,-0.003631,-0.027737,0.003194,-10.830139,26.309074,-13.588623,,,,,,,
1537388376.908537,0.089848,0.366178,-2.739253,0.066310,-0.130435,-0.170891,0.083778,-0.358049,-0.929936,-0.006218,-0.019835,0.003285,-10.791817,26.356621,-13.527649,,,,,,,
1537388376.918578,0.089014,0.366880,-2.741068,0.088718,-0.157034,-0.158911,0.082980,-0.358705,-0.929755,-0.007419,-0.014388,0.005683,-10.791817,26.356621,-13.527649,,,,,,,
1537388376.928587,0.087757,0.367764,-2.742740,0.105820,-0.196453,-0.142632,0.081784,-0.359530,-0.929542,-0.005856,-0.012998,0.009590,-10.467934,26.185707,-13.494263,,,,,,,
1537388376.938628,0.085972,0.368835,-2.744240,0.122912,-0.241174,-0.124195,0.080091,-0.360529,-0.929303,-0.002455,-0.012671,0.010830,-10.467934,26.185707,-13.494263,,,,,,,
1537388376.948668,0.083852,0.370100,-2.745493,0.137796,-0.259168,-0.098395,0.078083,-0.361709,-0.929015,-0.001179,-0.012422,0.009521,-10.144142,26.004784,-13.524109,,,,,,,
1537388376.958724,0.081817,0.371535,-2.746435,0.152556,-0.224814,-0.067460,0.076150,-0.363046,-0.928654,-0.003884,-0.011282,0.009708,-10.144142,26.004784,-13.524109,,,,,,,
1537388376.968735,0.080230,0.373059,-2.747049,0.154453,-0.164825,-0.036695,0.074631,-0.364465,-0.928221,-0.008958,-0.007117,0.016524,-10.219231,25.759842,-13.466614,,,,,,,
1537388376.978775,0.079167,0.374409,-2.747341,0.126505,-0.099574,-0.008245,0.073606,-0.365723,-0.927808,-0.008298,-0.002304,0.017545,-10.219231,25.759842,-13.466614,,,,,,,
1537388376.988816,0.078658,0.375468,-2.747224,0.095321,-0.028945,0.029786,0.073103,-0.366708,-0.927459,-0.005796,0.000192,0.018249,-10.240425,25.709511,-13.339600,,,,,,,
1537388376.998825,0.078656,0.376262,-2.746605,0.069443,0.038543,0.076408,0.073078,-0.367447,-0.927169,-0.009022,0.000763,0.031112,-10.240425,25.709511,-13.339600,,,,,,,
1537388377.008866,0.078947,0.376813,-2.745579,0.038379,0.070662,0.103905,0.073332,-0.367959,-0.926945,-0.012724,0.007287,0.046773,-9.943642,25.714500,-13.452698,,,,,,,
1537388377.018906,0.079203,0.376928,-2.744414,-0.011741,0.065285,0.107939,0.073566,-0.368066,-0.926884,-0.013263,0.011667,0.062535,-9.943642,25.714500,-13.452698,,,,,,,
1537388377.028945,0.079292,0.376363,-2.743235,-0.085283,0.047045,0.103349,0.073665,-0.367541,-0.927085,-0.010112,0.008074,0.071189,-9.805740,25.661598,-13.630920,,,,,,,
1537388377.038955,0.079344,0.374968,-2.742026,-0.170598,0.056530,0.099657,0.073754,-0.366243,-0.927591,-0.011529,0.004411,0.076014,-9.805740,25.661598,-13.630920,,,,,,,
1537388377.048995,0.080064,0.372653,-2.740640,-0.266820,0.154730,0.115862,0.074489,-0.364087,-0.928381,-0.009441,-0.000735,0.079596,-9.853989,25.917412,-13.697205,,,,,,,
1537388377.059036,0.082289,0.369342,-2.738778,-0.365426,0.339542,0.156290,0.076654,-0.361002,-0.929409,-0.018930,0.008966,0.072414,-9.853989,25.917412,-13.697205,,,,,,,
1537388377.069077,0.086862,0.365280,-2.736071,-0.446262,0.633514,0.240197,0.081029,-0.357211,-0.930502,-0.028188,0.031802,0.076925,-9.618050,26.322174,-13.754456,,,,,,,
1537388377.079087,0.096318,0.360172,-2.732694,-0.564900,1.250664,0.271319,0.089999,-0.352436,-0.931498,-0.006792,0.063007,0.074336,-9.618050,26.322174,-13.754456,,,,,,,
1537388377.089127,0.112838,0.354933,-2.728644,-0.543028,1.919477,0.348929,0.105581,-0.347528,-0.931706,0.102183,0.077051,0.090382,-8.433022,26.818878,-14.441345,,,,,,,
1537388377.099167,0.129512,0.350651,-2.723112,-0.473888,1.763438,0.499541,0.121291,-0.343509,-0.931284,0.103760,-0.004498,0.060434,-8.433022,26.818878,-14.441345,,,,,,,
1537388377.109207,0.142250,0.347628,-2.716561,-0.338047,1.430916,0.578529,0.133290,-0.340669,-0.930687,0.103785,-0.068023,-0.085213,-6.389771,27.678497,-15.707642,,,,,,,
1537388377.119217,0.156031,0.347338,-2.710329,-0.035640,1.674627,0.562046,0.146119,-0.340396,-0.928859,0.191390,-0.096707,-0.032674,-6.389771,27.678497,-15.707642,,,,,,,
1537388377.129258,0.173504,0.349319,-2.705669,0.163626,1.960276,0.426221,0.162208,-0.342258,-0.925498,0.220680,-0.101132,0.074989,-2.972221,28.204613,-18.053589,,,,,,,
1537388377.139297,0.194819,0.352347,-2.702299,0.255833,2.351854,0.357814,0.181696,-0.345102,-0.920810,0.167136,-0.024527,0.021304,-2.972221,28.204613,-18.053589,,,,,,,
